video_title,video_id,comment_id,comment_date,updated_date,commenter_url,commenter_name,like_count,top_level_comment_num,top_level_comment,comment_reply
"""First Presidential Debate""",855Am6ovK7s,z12atrljnrnsfhsti22hgdag4yrlc133g,2016-10-20T21:22:12.000Z,2016-10-20T21:22:12.000Z,http://www.youtube.com/channel/UCvhMqNKLoNdCyYW1S6_Aygw,nina e,406,1,"I'm sick and tired of those who say Hillary has no great accomplishments. I 
would say staying out of prison for the crimes she committed in the last 
four decades is a great accomplishment.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z12atrljnrnsfhsti22hgdag4yrlc133g.1479580470834379,2016-11-19T18:34:30.000Z,2016-11-19T18:34:30.000Z,http://www.youtube.com/channel/UCvwXZbwlF7mUis_PGP5D3Jw,MegaHOCKEY09,1, - , - ,"nina e plus the dead bodies keep stacking up around her. I gotta go! There 
is a drone over my home! GO TRUMP! Thanks for taking the trash out!"
"""First Presidential Debate""",855Am6ovK7s,z12atrljnrnsfhsti22hgdag4yrlc133g.1478987693633303,2016-11-12T21:54:53.000Z,2016-11-12T21:54:53.000Z,http://www.youtube.com/channel/UCi38mJwX0eR002XxGUl7m4w,Foster C,1, - , - ,"I really feel the urge to repeatedly palm my face after reading all 
this..lol"
"""First Presidential Debate""",855Am6ovK7s,z12atrljnrnsfhsti22hgdag4yrlc133g.1478981921456495,2016-11-12T20:18:41.000Z,2016-11-12T20:18:53.000Z,http://www.youtube.com/channel/UCvhMqNKLoNdCyYW1S6_Aygw,nina e,1, - , - ,+HDL true story:) keep your HDL high!
"""First Presidential Debate""",855Am6ovK7s,z12atrljnrnsfhsti22hgdag4yrlc133g.1478857031755706,2016-11-11T09:37:11.000Z,2016-11-11T09:37:11.000Z,http://www.youtube.com/channel/UCWvh1SaxRTNh1ZPMe2lvGtA,HDL,0, - , - ,"nina e, hehe."
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5,2016-10-17T12:41:25.000Z,2016-10-17T12:41:25.000Z,http://www.youtube.com/channel/UCcVgP-tiS64QhHiUIelSPjg,Ryan “Curranzy82” Curran,137,2,"This is almost terrifying to watch! how can any of these two rule a 
country! #Nobodyforpresident﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5.1479434747746827,2016-11-18T02:05:47.000Z,2016-11-18T02:05:47.000Z,http://www.youtube.com/channel/UClvGyLZDeA_sAtSCH4OQPFA,ross rubin,2, - , - ,"Heard Hillary went into got drunk and went into rage when she lost.What a 
disgrace how can so many people be brainwashed by her or him."
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5.1479037470712754,2016-11-13T11:44:30.000Z,2016-11-13T11:44:30.000Z,http://www.youtube.com/channel/UCcVgP-tiS64QhHiUIelSPjg,Ryan “Curranzy82” Curran,0, - , - ,Hahaha thats fuckin brilliant
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5.1478967243221250,2016-11-12T16:14:03.000Z,2016-11-12T16:14:03.000Z,http://www.youtube.com/channel/UCvO2b2F17tGoq6J2auRTtag,Linh Hanoi Ams 15-19,4, - , - ,"Ryan Curran Hillary and Trump went on a plane, it crashed. Guess who 
survived? Americans"
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5.1478684533287611,2016-11-09T09:42:13.000Z,2016-11-09T09:42:13.000Z,http://www.youtube.com/channel/UCcVgP-tiS64QhHiUIelSPjg,Ryan “Curranzy82” Curran,0, - , - ,Yeah I know :(
"""First Presidential Debate""",855Am6ovK7s,z131ztyy4wziwhnk523gyzlb3tq3srhm5.1478667917058116,2016-11-09T05:05:17.000Z,2016-11-09T05:05:17.000Z,http://www.youtube.com/channel/UCI_m9ZqM4-uoC4yQXQAkuaA,Jennifer Lezama,1, - , - ,Ryan Curran
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f,2016-11-11T08:15:03.000Z,2016-11-11T08:15:03.000Z,http://www.youtube.com/channel/UC_M7jspAOCFMp8Cwa3yNKfw,William T,124,3,Who's watching this after the election.﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f.1480659359549487,2016-12-02T06:15:59.000Z,2016-12-02T06:15:59.000Z,http://www.youtube.com/channel/UCsK1_2N-WkcYZb1V6-LXvag,Jewel Rose,0, - , - ,"Me and I'm kinda scared that she keeps smiling even when it's such a 
serious situation."
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f.1480264403066722,2016-11-27T16:33:23.000Z,2016-11-27T16:33:23.000Z,http://www.youtube.com/channel/UCvBE9IGeC8haLi2zYcKTUYQ,julio pagan,0, - , - ,me
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f.1479527737552066,2016-11-19T03:55:37.000Z,2016-11-19T03:55:37.000Z,http://www.youtube.com/channel/UCflGmtSBKl0jJ1xxSkRcZRg,Zhiye Bosi,1, - , - ,"Me, I am not American, I don't care about the election result. I'm watching 
this coz Trump is a funny guy. Trump is hilarious, he has a sense of humor 
while Hillary doesn't. Trump is soooooo funny when he said ""or u'll be in 
jail"" ""I'm shocked to hear that.""on his later debates. Hillary is too cold 
and too proud. She looks very arrogant when she talks with her chin up high."
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f.1479496284623378,2016-11-18T19:11:24.000Z,2016-11-18T19:11:24.000Z,http://www.youtube.com/channel/UCEyXIyItg53_m9DKUD7K_eg,Brandon Munson,0, - , - ,I'm watching it right now lol
"""First Presidential Debate""",855Am6ovK7s,z12fujuxxwyxivluo23tv5ay0x2msji0f.1479273814327066,2016-11-16T05:23:34.000Z,2016-11-16T05:23:34.000Z,http://www.youtube.com/channel/UCWct562459unxlh_sKhROPg,Crystal Pulos,0, - , - ,"Heу guys I hаd to see whаt all the fuss was and after seeing with REAL 
ррprоfit how hе mаdeе so much from using his TОР seсrеt binаryy аpp. Fеlt 
sсeptical, but had nothing to lose so I triеd it. You cаn еven cheсk оut 
google plus fоr infоrmatiоn? : 
https://twitter.com/984385e558b7be258/status/742671681655853056 Good 
methоdStаrt to bank crazy right now . Тhе First Presidential Dеbate 
Hillаryy Clinton Аnd Donald Trump Full Debate NBC News"
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04,2016-10-17T03:02:39.000Z,2016-10-17T03:02:39.000Z,http://www.youtube.com/channel/UCOEVK7IPd-wsGdq3UazWOrg,Michael Leibowitz,162,4,"Yelling over your opponent is not how you win a debate, Donnie.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04.1480697881034391,2016-12-02T16:58:01.000Z,2016-12-02T16:58:01.000Z,http://www.youtube.com/channel/UC91u_lDqeq8ErDH5JIj0o_w,J Serna,0, - , - ,Wrong.
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04.1480399586543997,2016-11-29T06:06:26.000Z,2016-11-29T06:06:26.000Z,http://www.youtube.com/channel/UCcdOV1smwgwnwo5ATjLYjiA,Laura Snip,0, - , - ,"+Brandon Munson
WRONG"
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04.1479496392850085,2016-11-18T19:13:12.000Z,2016-11-18T19:13:12.000Z,http://www.youtube.com/channel/UCEyXIyItg53_m9DKUD7K_eg,Brandon Munson,0, - , - ,It's Donald and he didn't yell
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04.1479030991612606,2016-11-13T09:56:31.000Z,2016-11-13T09:56:31.000Z,http://www.youtube.com/channel/UCwYXqZMkzCU5L_z4XpF6aZQ,Vios,0, - , - ,+Amanda Liu Coming from someone who can't think for herself. Mhm.
"""First Presidential Debate""",855Am6ovK7s,z12pinjoznmjuvavm232ip3r1rneelrjb04.1479003021049994,2016-11-13T02:10:21.000Z,2016-11-13T02:10:21.000Z,http://www.youtube.com/channel/UCj2S0-na4s_HVbPENDEbTIw,Jackie,0, - , - ,Michael Leibowitz I literally lol'd 😂😂😂
"""First Presidential Debate""",855Am6ovK7s,z13udhrigsvae1bpw04ccn4bqtjve5wx45w,2016-10-14T13:32:55.000Z,2016-10-14T13:46:23.000Z,http://www.youtube.com/channel/UC_kYtGvQWGV8tBF2dPn5W6A,Evin Nazya,156,5,"LOOOL Trump. Your temperament is terrible.You're a tyrant. Take several 
seats. and OML if Hilary smiles one more time, I swear I'm gonna jump off 
this roof.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z13udhrigsvae1bpw04ccn4bqtjve5wx45w.1480605150693881,2016-12-01T15:12:30.000Z,2016-12-01T15:12:30.000Z,http://www.youtube.com/channel/UC4Dh91X_4LZFtNfsPl-0ToQ,GalvatronVGC,0, - , - ,"Evin Nazya That ""Tyrant"" just won"
"""First Presidential Debate""",855Am6ovK7s,z13udhrigsvae1bpw04ccn4bqtjve5wx45w.1478785149379562,2016-11-10T13:39:09.000Z,2016-11-10T13:39:09.000Z,http://www.youtube.com/channel/UCIx7hAW8TXg_lPGx9gub5wg,UMAR YAKUBU,0, - , - ,our tyrant is doing is duty.
"""First Presidential Debate""",855Am6ovK7s,z13udhrigsvae1bpw04ccn4bqtjve5wx45w.1478609888640964,2016-11-08T12:58:08.000Z,2016-11-08T12:58:08.000Z,http://www.youtube.com/channel/UC1AdkCrATLbKw-US7BM7P5w,Yehui Yun,1, - , - ,Joshthefirst66 no
"""First Presidential Debate""",855Am6ovK7s,z13udhrigsvae1bpw04ccn4bqtjve5wx45w.1478277557276225,2016-11-04T16:39:17.000Z,2016-11-04T16:39:17.000Z,http://www.youtube.com/channel/UCqQZ6LQ5jBwCuJy4WYl-oKg,Joshthefirst66,1, - , - ,Any third party voters in the house?
"""First Presidential Debate""",855Am6ovK7s,z13qz5cqele0thr25232vjk4myvbdjqme,2016-10-13T12:24:17.000Z,2016-10-13T12:24:17.000Z,http://www.youtube.com/channel/UCuwqU5Q4rI8nJD0DcyvrA1w,Frogon,213,6,"You know what's weird? Trump says Mexicans should go back to Mexico,Muslims 
should go back to the west, But he doesn't like saying that americans are 
immigrants.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z13qz5cqele0thr25232vjk4myvbdjqme.1480605202769725,2016-12-01T15:13:22.000Z,2016-12-01T15:13:22.000Z,http://www.youtube.com/channel/UC4Dh91X_4LZFtNfsPl-0ToQ,GalvatronVGC,0, - , - ,Frogon He said Illegals should go back to Mexico. Not all Mexicans.
"""First Presidential Debate""",855Am6ovK7s,z13qz5cqele0thr25232vjk4myvbdjqme.1480101269073693,2016-11-25T19:14:29.000Z,2016-11-25T19:14:29.000Z,http://www.youtube.com/channel/UC_qYWY7q4XBjnfJueVDUQoA,James Brewer,0, - , - ,"Frogon Americans were immigrants.
Just because your ancestors were from elsewhere isn't the issue.
Immigration isn't the issue, It's about ILLEGAL immigration."
"""First Presidential Debate""",855Am6ovK7s,z13qz5cqele0thr25232vjk4myvbdjqme.1479957173848554,2016-11-24T03:12:53.000Z,2016-11-24T03:12:53.000Z,http://www.youtube.com/channel/UCS_668RjwCoFHm0Ve_13Xzg,-KIMG-,0, - , - ,"Frogon That's funny because he never said either of those things. Suck it, 
he's president."
"""First Presidential Debate""",855Am6ovK7s,z13qz5cqele0thr25232vjk4myvbdjqme.1479275014708976,2016-11-16T05:43:34.000Z,2016-11-16T05:44:37.000Z,http://www.youtube.com/channel/UCUC5wzihHgmh-LrqviI_5ZA,Larson Fam,2, - , - ,"""Americans"" are not immigrants, the native Indians were displaced, yes, but 
the colonists and founders of the United states of America, founded the 
United States of America, making... America... so the first Americans were 
here and made it a modern country. They were English, they fought England 
to control themselves. They then became Americans through their fight for 
America. Lots of people immigrated then and now, but America was not made 
by immigrants, it was made by Americans. Immigrants can come here and 
become Americans, the problem is there are multitudes of immigrants who do 
NOT want to be Americans, they want to be immigrants and want to change 
America, the same great country they wanted to come to, into the same 
shitty countries they left from. And before you go saying ""but wait, your 
an immigrant, ..."" my blood was on the mayflower, in Abraham Lincoln and in 
native Indian veins, and that's no lie. I love America and I welcome 
anybody who wants to enjoy this country for what made and makes it great 
and respects it, if not, if you want to come in illegally with the 
intention of hating us, of waving and pledging allegiance to another 
countries flag, of coming in in hordes and causing harm and social and 
economic stress, then you are declaring war and never in history would a 
country allow that without putting up a fight. And the fight IS on, PC is 
not protecting anybody anymore, the laws and God's law which enable them 
will be reharmonized and the people will reaffirm the gratefulness to God 
and the faithfulness to their homeland or they will be doomed, on all sides 
and for all peoples. The world without law does not mean a world without 
consequence."
"""First Presidential Debate""",855Am6ovK7s,z13bfdpwawabzrupl04ccrsxjwfzxfdizlk0k,2016-11-07T08:35:42.000Z,2016-11-07T08:35:42.000Z,http://www.youtube.com/channel/UCCnx3twk4Ym0aRRE3D43SeQ,xDevJin,13,7,"I really don't care what happens because the president doesn't have all the 
power. The U.S.A's main governmental power is divided into three branches, 
as we all know: The Executive Branch, The Legislative Branch, and The 
Judicial Branch. If the president wants to sent out new laws, 2/3 of the 
Legislative Branch must agree on it, or else it would be overwrited.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z13bfdpwawabzrupl04ccrsxjwfzxfdizlk0k.1478736133649914,2016-11-10T00:02:13.000Z,2016-11-10T00:02:13.000Z,http://www.youtube.com/channel/UC8UHQnlg9rpCMs5pbL_7esA,pixi loc,0, - , - ,"He has the final say as to what he is advised to do, that is the scary part 
with TRUMP.  And he may think he has total control of the Military, but and 
it is a big BUT, there are always forces to undermine him."
"""First Presidential Debate""",855Am6ovK7s,z13bfdpwawabzrupl04ccrsxjwfzxfdizlk0k.1478734977169176,2016-11-09T23:42:57.000Z,2016-11-09T23:43:13.000Z,http://www.youtube.com/channel/UCYVZ4QD5wjtsb-nTvYqzgAQ,KARKAT VANTAS,0, - , - ,xDevJin The President has full control of the U.S. Military
"""First Presidential Debate""",855Am6ovK7s,z13bfdpwawabzrupl04ccrsxjwfzxfdizlk0k.1478730351280816,2016-11-09T22:25:51.000Z,2016-11-09T22:25:51.000Z,http://www.youtube.com/channel/UC8UHQnlg9rpCMs5pbL_7esA,pixi loc,0, - , - ,"Mike Kay : I cannot begin to understand America's voting system, Trum may 
have lost the popular vote, unfortunately he still won, I at a total loss 
as to understand why. I worry about the chain reaction throught the World 
:-("
"""First Presidential Debate""",855Am6ovK7s,z134hdmxfvaxypose22zy5faplity303x,2016-11-07T01:11:45.000Z,2016-11-07T01:11:45.000Z,http://www.youtube.com/channel/UChUDfs8uDc5h3_RWfncJCVg,Anna Castle,49,8,THEY BOTH NEED TO STOP INTERRUPTING THAT POOR MAN !!!!!!!!!!﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z134hdmxfvaxypose22zy5faplity303x.1478581475004462,2016-11-08T05:04:35.000Z,2016-11-08T05:06:18.000Z,http://www.youtube.com/channel/UChUDfs8uDc5h3_RWfncJCVg,Anna Castle,4, - , - ,I hate both of them as well. They both need to stop.
"""First Presidential Debate""",855Am6ovK7s,z134hdmxfvaxypose22zy5faplity303x.1478580222031791,2016-11-08T04:43:42.000Z,2016-11-08T04:43:42.000Z,http://www.youtube.com/channel/UCFP6NGfrmHdYF92DMOISSyA,Jules Enjoys Eating Pizza,3, - , - ,"TSdude8 BOSS!!! True..but Hillary picked the fight first. Idk..I hate both 
of them"
"""First Presidential Debate""",855Am6ovK7s,z134hdmxfvaxypose22zy5faplity303x.1478568043009190,2016-11-08T01:20:43.000Z,2016-11-08T01:20:43.000Z,http://www.youtube.com/channel/UClEdBNczM_5gURZNdpCJcPg,TSdude8 BOSS!!!,1, - , - ,Anna Castle I know right!?! and Trump gets way off topic!!!
"""First Presidential Debate""",855Am6ovK7s,z12vd55r5zi2snfez23lit5winfqv1f1i,2016-10-23T14:12:00.000Z,2016-10-23T14:12:00.000Z,http://www.youtube.com/channel/UCDjC7M2ONSdsGpnum2RAHCQ,Yui Hirasawa,82,9,why is trump always so triggered﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z12vd55r5zi2snfez23lit5winfqv1f1i.1479403324289762,2016-11-17T17:22:04.000Z,2016-11-17T17:22:04.000Z,http://www.youtube.com/channel/UCabAzqmYH4zGLTm_TlvHuTA,bladske,1, - , - ,"He talks much more bullshit.

But the real reason is because he's agressive and impulsive. He even said 
so himself, he's a fighter. When attacked - or when he thinks he being 
attacked, which is all the time - he has a compulsive itch to attack back.

Neither of these would have made great presidents. It's true. But Donald is 
without a doubt the least stable or reliable of the two."
"""First Presidential Debate""",855Am6ovK7s,z12vd55r5zi2snfez23lit5winfqv1f1i.1478033994682731,2016-11-01T20:59:54.000Z,2016-11-01T20:59:54.000Z,http://www.youtube.com/channel/UCjwPOXT2x5bvzI5qYQgpa9A,Karen Ferguson,3, - , - ,"Because Hillary is basically a dumb ass dumpster baby, whining she is losing"
"""First Presidential Debate""",855Am6ovK7s,z12xcp14tm2hhllxa04cfxxj5vzfxrui15w,2016-10-20T07:26:50.000Z,2016-10-20T07:26:50.000Z,http://www.youtube.com/channel/UCjEk1HaG2W9qFFy1eqCLXRw,Julian Taffa,51,10,"I don't live in the US, have never been there (I'd love to go though), but 
I still watch these. Your American politics are hilarious ;D﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z12xcp14tm2hhllxa04cfxxj5vzfxrui15w.1478071734591795,2016-11-02T07:28:54.000Z,2016-11-02T07:28:54.000Z,http://www.youtube.com/channel/UCKkuPQOi3UdZADnhFG0vfaA,Jeffrey Kiu Shiu Liong,1, - , - ,American will be screwed whoever who won on 8 Nov
"""First Presidential Debate""",855Am6ovK7s,z12xcp14tm2hhllxa04cfxxj5vzfxrui15w.1478064675160548,2016-11-02T05:31:15.000Z,2016-11-02T05:31:15.000Z,http://www.youtube.com/channel/UCj277ZMCiNHsjcgz6nPGDVQ,MJ Unhinged,1, - , - ,Either one will end America as the world knows it.
"""First Presidential Debate""",855Am6ovK7s,z12xcp14tm2hhllxa04cfxxj5vzfxrui15w.1478045536426677,2016-11-02T00:12:16.000Z,2016-11-02T00:12:16.000Z,http://www.youtube.com/channel/UCdDL1S_xYhNaLAZkWGMnplQ,Claire Unke,0, - , - ,"Julian Taffa You are lucky if Trump becomes president, it will be the end 
of America 😣"
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw,2016-10-16T11:38:00.000Z,2016-10-16T11:38:00.000Z,http://www.youtube.com/channel/UCKUDteJAdaHRoBGhmr6fOew,Neganigma,22,11,Where's Hilary's shoulder shake? Lol﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw.1480605261399680,2016-12-01T15:14:21.000Z,2016-12-01T15:14:21.000Z,http://www.youtube.com/channel/UC4Dh91X_4LZFtNfsPl-0ToQ,GalvatronVGC,0, - , - ,Neganigma lol look at Trumps face as she does it.
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw.1479508788180827,2016-11-18T22:39:48.000Z,2016-11-18T22:39:48.000Z,http://www.youtube.com/channel/UC70ZLoyWRUqUwhGPtIhFRPQ,SonicBomber,2, - , - ,+Brandon Munson i hope
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw.1479508710664340,2016-11-18T22:38:30.000Z,2016-11-18T22:38:30.000Z,http://www.youtube.com/channel/UCEyXIyItg53_m9DKUD7K_eg,Brandon Munson,5, - , - ,yup Lock Her Up
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw.1479508638248007,2016-11-18T22:37:18.000Z,2016-11-18T22:37:18.000Z,http://www.youtube.com/channel/UC70ZLoyWRUqUwhGPtIhFRPQ,SonicBomber,0, - , - ,+Brandon Munson yea
"""First Presidential Debate""",855Am6ovK7s,z13dznhartudz14xk04cgdvx0pr2vhv5miw.1479496886359854,2016-11-18T19:21:26.000Z,2016-11-18T19:21:26.000Z,http://www.youtube.com/channel/UCEyXIyItg53_m9DKUD7K_eg,Brandon Munson,2, - , - ,She's Hiding it Lol
"""First Presidential Debate""",855Am6ovK7s,z12djh0pqvm5ghd1423bhpa4ovuasnm1w,2016-10-15T01:12:25.000Z,2016-10-15T01:12:25.000Z,http://www.youtube.com/channel/UCMUNeXou7m8o4FThjJWChFg,Kalista Buchanan,38,12,A small loan of a million dollars﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z12djh0pqvm5ghd1423bhpa4ovuasnm1w.1476959661125086,2016-10-20T10:34:21.000Z,2016-10-20T10:34:21.000Z,http://www.youtube.com/channel/UCvhMqNKLoNdCyYW1S6_Aygw,nina e,0, - , - ,Hillary recieves hundreds of milions from foreign governments
"""First Presidential Debate""",855Am6ovK7s,z12djh0pqvm5ghd1423bhpa4ovuasnm1w.1476939779197670,2016-10-20T05:02:59.000Z,2016-10-20T05:02:59.000Z,http://www.youtube.com/channel/UCRaLfso3yFADsiIkoj15ORw,Adam Watts,1, - , - ,"+Hal White Trump lost all 3 debates, yes!"
"""First Presidential Debate""",855Am6ovK7s,z12esjwpvtniwnlxu04cghmblsmgupswdxk0k,2016-10-21T00:33:06.000Z,2016-10-21T00:33:06.000Z,http://www.youtube.com/channel/UCTaoxMpKkCM6RJrrbNxk42g,Sara Sivulka,26,13,people ask me why i watch these and idk I find it so entertaining﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z12esjwpvtniwnlxu04cghmblsmgupswdxk0k.1480211671228741,2016-11-27T01:54:31.000Z,2016-11-27T01:54:31.000Z,http://www.youtube.com/channel/UCXxxwt3grNrmhcmrZGbxvlg,Regina Parker,0, - , - ,Sara Sivulka I find them hilarious.😂
"""First Presidential Debate""",855Am6ovK7s,z12esjwpvtniwnlxu04cghmblsmgupswdxk0k.1477177276782091,2016-10-22T23:01:16.000Z,2016-10-22T23:01:16.000Z,http://www.youtube.com/channel/UCZvcw4nHx5xfQ1fDTQmDx6w,Harry McKenzie,1, - , - ,super entertaining :D
"""First Presidential Debate""",855Am6ovK7s,z12xgzqbivnvzvrsb23ki3cibvn3il4dj,2016-10-12T10:26:56.000Z,2016-10-12T10:26:56.000Z,http://www.youtube.com/channel/UCaD8bq5tfXfdmLdbk18oghw,Thatguyonabike,33,14,"W O W, AMERICA!!!!!!!...you are a country of 319 MILLION people and the 
best you can do for a potential president is one of these two!!!!?!?!?!!!!! 
Would you like to borrow a paddle?? LOL﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z12xgzqbivnvzvrsb23ki3cibvn3il4dj.1480842733808789,2016-12-04T09:12:13.000Z,2016-12-04T09:12:13.000Z,http://www.youtube.com/channel/UCPa5b1qh4u7pHf-87MCgSrg,Victor Olson,0, - , - ,Thatguyonabike they wanted change and they were talking change
"""First Presidential Debate""",855Am6ovK7s,z12xgzqbivnvzvrsb23ki3cibvn3il4dj.1480598519755954,2016-12-01T13:21:59.000Z,2016-12-01T13:21:59.000Z,http://www.youtube.com/channel/UCI3M39wxy3EjvIg5tzFXBRQ,Your Lord and Savior Jesus Fucking Christ,0, - , - ,"Thatguyonabike 
So weak minded you are lol"
"""First Presidential Debate""",855Am6ovK7s,z12xgzqbivnvzvrsb23ki3cibvn3il4dj.1480167962751649,2016-11-26T13:46:02.000Z,2016-11-26T13:46:02.000Z,http://www.youtube.com/channel/UC7dwPsu3G3BQPJiEL7fRmOg,Joshua Granger,0, - , - ,Hahaha
"""First Presidential Debate""",855Am6ovK7s,z12mitm5xs3ri54di22cyxuycnvwzfewy04,2016-10-23T08:45:09.000Z,2016-10-23T08:45:09.000Z,http://www.youtube.com/channel/UC4FJWFUdLnM6n76pWmPDFyw,OP Malfit,18,15,"To me it feels like all the hosts are against Trump and thats not right, 
they should be neutral.﻿", - 
"""First Presidential Debate""",855Am6ovK7s,z12mitm5xs3ri54di22cyxuycnvwzfewy04.1478378771126493,2016-11-05T20:46:11.000Z,2016-11-05T20:46:11.000Z,http://www.youtube.com/channel/UCjg7CqTvfvJ6Dj0LokuOdKA,Eda aDıYaMaN,0, - , - ,"OP Malfit neutral means not showing any opinions but just talking with 
facts and that is exactly what's going on theyre neutral"
"""First Presidential Debate""",855Am6ovK7s,z12mitm5xs3ri54di22cyxuycnvwzfewy04.1478077491692256,2016-11-02T09:04:51.000Z,2016-11-02T09:04:51.000Z,http://www.youtube.com/channel/UCtqQTdO4dsGV8nXozQtse8Q,sim jang,3, - , - ,i need minute points. receipts please. i see trump interrupting and yelling.
"""First Presidential Debate""",855Am6ovK7s,z12mitm5xs3ri54di22cyxuycnvwzfewy04.1477534924141619,2016-10-27T02:22:04.000Z,2016-10-27T02:22:04.000Z,http://www.youtube.com/channel/UCL9_uJKvq-z0fJhuZY44hnQ,Julio Rodriguez,1, - , - ,+Miranda R not even close
"""First Presidential Debate""",855Am6ovK7s,z131ffvz3um0dndvl225s3ah3nffvlm0r,2016-11-09T17:06:52.000Z,2016-11-09T17:06:52.000Z,http://www.youtube.com/channel/UCyjeooXXGE1S_7zoeAJ0njg,Tamil Viral Videos,9,16,ANYBODY HERE NOW﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z131ffvz3um0dndvl225s3ah3nffvlm0r.1478735412063684,2016-11-09T23:50:12.000Z,2016-11-09T23:50:12.000Z,http://www.youtube.com/channel/UCYVZ4QD5wjtsb-nTvYqzgAQ,KARKAT VANTAS,0, - , - ,Tamil Viral Videos ME!!!
"""First Presidential Debate""",855Am6ovK7s,z13ffb1iqvuhf1vfl23nhbvx2zyyxnc2u,2016-10-22T02:51:36.000Z,2016-10-22T02:51:36.000Z,http://www.youtube.com/channel/UCCSBGPS91fUdnF60e_KD6RQ,Nastya Korovska,21,17,How would you vote for this? It is just impossible😂﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z13ffb1iqvuhf1vfl23nhbvx2zyyxnc2u.1477391295346720,2016-10-25T10:28:15.000Z,2016-10-25T10:28:15.000Z,http://www.youtube.com/channel/UCaeTins2_boVF-nWP0LuHUg,Railen jhnny  teilor,0, - , - ,"in Brasil we have Bolsonaro vs Dilma, are identical a Trump Hillary. Too 
one impossible vote."
"""First Presidential Debate""",855Am6ovK7s,z13ffb1iqvuhf1vfl23nhbvx2zyyxnc2u.1477225062261599,2016-10-23T12:17:42.000Z,2016-10-23T12:17:42.000Z,http://www.youtube.com/channel/UC00seO32uHaTlpBnoEzCpvw,David Doran,0, - , - ,SHUT UP
"""First Presidential Debate""",855Am6ovK7s,z12owftpgkbivhosj23ctl4giu3ucpvxt04,2016-10-24T06:44:00.000Z,2016-10-24T06:44:00.000Z,http://www.youtube.com/channel/UCJreDF2CvC-2RpaUd59UbRw,Miranda R,110,18,We are soooo going to miss President Obama! 😔😔😔﻿, - 
"""First Presidential Debate""",855Am6ovK7s,z12owftpgkbivhosj23ctl4giu3ucpvxt04.1480461419794590,2016-11-29T23:16:59.000Z,2016-11-29T23:16:59.000Z,http://www.youtube.com/channel/UCt7phwPub8bK9yeHuqY1TEg,Darth_Diminish The Wolf,0, - , - ,"more like miss the last ""great/good"" president and that was ronald reagan"
"""First Presidential Debate""",855Am6ovK7s,z12owftpgkbivhosj23ctl4giu3ucpvxt04.1479492210432982,2016-11-18T18:03:30.000Z,2016-11-18T18:03:30.000Z,http://www.youtube.com/channel/UC8BTHOAmI0C9vEtCvBlE7-Q,Tenshi eating a corndog,0, - , - ,We had a president?
